,bit_close,nas_close,dow_close,ada_close,amd_close,snp_close,bnb_close,nvda_close,bit_close**2,ada_close**2
0,0.015033816670186478,6516.72,22557.6,6.209862635631857,12.71,2526.3,0.713436284385381,44.75,0.00022601564367277682,38.56239395341663
1,0.01523647783880175,6531.71,22641.67,6.931087162517845,13.42,2532.8,0.7411068098220142,44.842499,0.00023215025693229687,48.039969254419674
2,0.015454669980986652,6534.63,22661.64,6.7525962392993675,13.31,2536.2,0.7902040301538735,45.217499,0.00023884682422120997,45.59755597099996
3,0.015205303141716362,6585.36,22775.39,6.8216887011262655,13.34,2549.9,0.77186370701557,45.192501,0.0002312012436314895,46.53543673507375
4,0.01512693345571274,6590.18,22773.67,7.344408892604507,13.23,2545.1,0.795579943420853,45.325001,0.0002288241157735614,53.940341981768164
5,0.014449869415291335,6579.73,22761.07,6.724598313913971,13.47,2543.8,0.8440156017388376,46.3475,0.00020879872611897195,45.22022248349462
6,0.014522204983408112,6587.25,22830.68,6.815032001846847,13.7,2548.5,0.8471656352779615,47.232498,0.0002108944375801234,46.44466118619664
7,0.014346441906353513,6603.55,22872.89,6.663705677550292,13.88,2553.0,0.8351535156387697,47.735001,0.0002058203953723762,44.40497335701599
8,0.013212279144327134,6591.51,22841.01,6.171898883004533,14.2,2549.4,0.8626589757396159,47.7575,0.00017456432018762174,38.0923358220326
9,0.013283857493679498,6605.8,22871.72,5.452121826667998,14.22,2552.8,0.8346442907244378,48.647499,0.00017646086991238494,29.725632412829587
10,0.013311397953286895,6624.0,22956.96,5.8774740189039285,14.26,2556.2,0.8331308608521395,49.482498,0.00017719331547077054,34.5447008428907
11,0.013490082955976432,6623.66,22997.44,6.061496704067367,14.16,2556.9,0.8482041852881212,49.4375,0.00018198233815912583,36.741742293419556
12,0.01333086142832107,6624.22,23157.6,6.120932318376253,14.07,2560.1,0.8679064597218068,49.395,0.0001777118664210985,37.46581244614289
13,0.013261006131644156,6605.07,23163.04,6.082202993360346,13.95,2560.5,0.8822960822316619,49.450001,0.00017585428362350392,36.99319325244155
14,0.012805666726640417,6629.05,23328.63,5.713819299093794,13.81,2574.0,0.8973320701459089,49.224998,0.00016398510031378547,32.6477309826967
15,0.013304973700482796,6586.83,23273.96,6.267898861699088,14.1,2563.4,0.9191230822547772,49.154999,0.00017702232517053887,39.28655614048872
16,0.013422082746827211,6598.43,23441.76,6.064170992239273,14.25,2567.3,0.8949894209519471,49.669998,0.0001801523052626767,36.774169823116246
17,0.013156893942101441,6563.89,23329.46,6.027268776424245,12.33,2558.5,0.893434243892684,48.415001,0.0001731038582037056,36.327968903258615
18,0.012992814645996597,6556.77,23400.86,6.070984104933799,12.01,2561.6,0.9096172862691917,48.922501,0.00016881323242522368,36.85684800235884
19,0.013202424586501399,6701.26,23434.19,6.156673772908859,11.84,2578.4,0.9228532811197497,50.465,0.00017430401496225663,37.904631946023805
20,0.012771731904582223,6698.96,23348.74,5.914882140715138,10.89,2568.3,0.8729480511719814,50.959999,0.00016311713584252346,34.98583073855089
21,0.012476128128805549,6727.67,23377.24,5.73190624085829,10.99,2572.7,0.8727419060630017,51.702499,0.00015565377308637306,32.85474915399021
22,0.012056626959404338,6716.53,23435.01,6.595812460711708,10.8,2574.8,0.8903268838712841,51.799999,0.0001453622536382355,43.50474201687984
23,0.011785737107448303,6714.94,23516.26,6.850922247591343,10.85,2576.7,0.8771828580586809,51.485001,0.00013890359916588388,46.935135642542015
24,0.011776554615296447,6764.44,23539.19,6.647784230678369,11.12,2582.7,0.8278270500282245,52.172501,0.00013868723860706005,44.193035177656
25,0.011847897361865664,6786.44,23548.42,6.7603069735803745,11.93,2588.7,0.7981402650602375,52.407501,0.00014037267189730336,45.70175037703944
26,0.011659077680302225,6767.78,23557.23,6.712316486202689,12.05,2586.8,0.7440262006594763,53.0075,0.00013593409235532151,45.05519261094842
27,0.011669935293851966,6789.12,23563.36,6.301158448446156,11.71,2590.9,0.701686142801099,52.290001,0.00013618738976269178,39.704597792424366
28,0.011743780771597014,6750.05,23461.94,5.585546326871844,11.12,2583.9,0.7087440994364701,51.330002,0.00013791638681133177,31.19832776963155
