,bit_close,nas_close,eth_close,dow_close,amd_close,snp_close,bnb_close,nvda_close,bit_close**2,eth_close**2
0,0.015033816670186478,6516.72,0.0577290618907444,22557.6,12.71,2526.3,0.713436284385381,44.75,0.00022601564367277682,0.0033326445867853972
1,0.01523647783880175,6531.71,0.058435864867570075,22641.67,13.42,2532.8,0.7411068098220142,44.842499,0.00023215025693229687,0.0034147503028209105
2,0.015454669980986652,6534.63,0.05879294001803628,22661.64,13.31,2536.2,0.7902040301538735,45.217499,0.00023884682422120997,0.0034566097959644122
3,0.015205303141716362,6585.36,0.05817191244198296,22775.39,13.34,2549.9,0.77186370701557,45.192501,0.0002312012436314895,0.0033839713971577324
4,0.01512693345571274,6590.18,0.056832906688702646,22773.67,13.23,2545.1,0.795579943420853,45.325001,0.0002288241157735614,0.003229979282686782
5,0.014449869415291335,6579.73,0.0580011507583068,22761.07,13.47,2543.8,0.8440156017388376,46.3475,0.00020879872611897195,0.0033641334892878334
6,0.014522204983408112,6587.25,0.05761960034944151,22830.68,13.7,2548.5,0.8471656352779615,47.232498,0.0002108944375801234,0.00332001834442936
7,0.014346441906353513,6603.55,0.057040891832437934,22872.89,13.88,2553.0,0.8351535156387697,47.735001,0.0002058203953723762,0.0032536633410398847
8,0.013212279144327134,6591.51,0.057544165610872645,22841.01,14.2,2549.4,0.8626589757396159,47.7575,0.00017456432018762174,0.003311330995851538
9,0.013283857493679498,6605.8,0.05422487998662911,22871.72,14.22,2552.8,0.8346442907244378,48.647499,0.00017646086991238494,0.00294033760956433
10,0.013311397953286895,6624.0,0.05519636576458901,22956.96,14.26,2556.2,0.8331308608521395,49.482498,0.00017719331547077054,0.0030466387936182934
11,0.013490082955976432,6623.66,0.05706669481348927,22997.44,14.16,2556.9,0.8482041852881212,49.4375,0.00018198233815912583,0.003256607656935923
12,0.01333086142832107,6624.22,0.05656937918485724,23157.6,14.07,2560.1,0.8679064597218068,49.395,0.0001777118664210985,0.003200094661360159
13,0.013261006131644156,6605.07,0.0570602996084713,23163.04,13.95,2560.5,0.8822960822316619,49.450001,0.00017585428362350392,0.0032558777914085102
14,0.012805666726640417,6629.05,0.057634542239276665,23328.63,13.81,2574.0,0.8973320701459089,49.224998,0.00016398510031378547,0.003321740459130966
15,0.013304973700482796,6586.83,0.05757518975712689,23273.96,14.1,2563.4,0.9191230822547772,49.154999,0.00017702232517053887,0.003314902475569169
16,0.013422082746827211,6598.43,0.05838735446288548,23441.76,14.25,2567.3,0.8949894209519471,49.669998,0.0001801523052626767,0.0034090831611746334
17,0.013156893942101441,6563.89,0.05789329193337649,23329.46,12.33,2558.5,0.893434243892684,48.415001,0.0001731038582037056,0.003351633250883155
18,0.012992814645996597,6556.77,0.057973401180535934,23400.86,12.01,2561.6,0.9096172862691917,48.922501,0.00016881323242522368,0.0033609152444393654
19,0.013202424586501399,6701.26,0.05816578855327164,23434.19,11.84,2578.4,0.9228532811197497,50.465,0.00017430401496225663,0.003383258958023906
20,0.012771731904582223,6698.96,0.05688884088315541,23348.74,10.89,2568.3,0.8729480511719814,50.959999,0.00016311713584252346,0.0032363402170289745
21,0.012476128128805549,6727.67,0.05734365402995932,23377.24,10.99,2572.7,0.8727419060630017,51.702499,0.00015565377308637306,0.00328829465750767
22,0.012056626959404338,6716.53,0.058863668157931,23435.01,10.8,2574.8,0.8903268838712841,51.799999,0.0001453622536382355,0.00346493142900702
